canonical_id,content_hash,model,prompt_version,schema_version,prompt_fingerprint,stage,thinking,label_status
370,2134ddb23ff81728be52d749da43c72ad56b7127f2de3ddeed985e5c27e9ba19,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
371,8cd9d437cc8c6f6e88a956d769d183d498165d270445d06d4d0ab92ee4332718,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
372,c0f50bfc4c6a04a4e525d91b5d1c9a314384c85bd0ba6ee7d2fa35d6e3ced166,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
373,1848b26904d6e2954a073bdbe33dd984056172adac618c3598779153bb3350c4,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
374,3db277687f784e065b5838321a10d05c4865c70b57f6f0f821d5854a69cf389c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
375,525361792125563b28881609b5e5648475e124974271488422dd633175b8557b,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
376,cd06ad986656e69729092974f0fd61287ce82e747496763390d365159f3013b4,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
377,15a1fcde1b3f0d114cc74d13d31741089757791cdbd34007c070cec88f7c839a,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
378,35da806f83b81ad6942eb897cf3eb43b6c3d623fa3de0208ef35f3212ef8f950,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_adjudicated
379,d98f0511064b8e5ed6abaedbe85b00069726859b74ae52a17573322aa55cc7a3,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
380,578a956a920c92eab1f75d67402098d52a5081fecbbce6e09407ef0dc79dbdb5,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
381,92bad5fdea7012843e04962c9b424043d67709be968e2bf8b563a7d934c6bb8c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
382,0db7ded37df810f43bcc40cb8e423d0f59100cb05d4c6b655bd2fd66487f6066,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
383,43ecbe44bbf15ad528c95ab8b437d58522dbb6126e43aafce9408811ab9e3d3a,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
384,81ed8efc1e3d70073ccc948c4ec6c7338fb62607de1ab0cd10abb6575d89e503,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
385,dcbe5f873e2f8efe72c52512ad738ba3a980b356d6909c5500aeed580dd2936a,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
386,6bdfc06b1ed5dc580a8db34e105e0c7dde24b445be11e076640c94ce7e5bc62e,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
387,d8478ff0da12b672801c13688e66d142d03fcb9e97d988915d4d7fbf0426e2ab,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
388,b19056a751bc5de7e39dd252d7e09dd8901b78b129aaf65bccbd2d8f7e41096a,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
389,5b5a3338cc1dd9313a7047831aeb097e6393e764f94680f9c193fa187b025615,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
390,d280137c4907949ba34bbc113a746b51cca195ed5f4b7fcd54ebbc8789eed336,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
391,1c5f85d2bc21c8164779d304e0eec7c50bb17137e2fd7654d49d8b852376377f,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
392,9e3713e3d5d07ffcadaa23dc3b328e10dcf859f422e404d30e4a983866458e49,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
393,d3c0b4ef224d534b650227c1f69d6658fd17fd2bfd8d9658253cdd73c4d5788f,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
394,8a81f6199647ae85d80cfc8713b6009c3ed51786b74bc86fbc3b98f2e3ca6520,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
395,7bd4a56fa67f4abb286fed7e5d3fcabca20149d9f7740f3a8692b10442d9b666,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
396,40dab03121ae9c6b4e023e18259d10997d9613a1b873e10faae8ded8c6a8cdfa,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
397,154a4c95a31afd3a8566fcb504213768d0fa25fda3938d17008283e245799635,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
398,a8b11efce7e77f0168f347002fc20838982b7ea07d70b4f82956803641c5763f,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
399,6dc5ebea07672bea17e7488e627ddd7fc77838e798f99fbfe3d5b0177e6d3faa,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
400,3fdf6cd57b4ee0576ec10884c5f3a41b86d9d86b589189d7bf5bb31d3de3eafc,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
401,5d4d281c2a6804e5f9381797171f2ea382f4f1b21a3a1a7c2fb94c5a5957f8fd,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
402,d75c525341d2d2278a732be0a44d41d3b79fafd2052d0f699dbba67bcea96efe,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
404,b6a46d3fb8a2dc08040b878938a4e076533cb5d98ce2e090042ef63897e99bfb,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
405,66f93925d668310a09b9d08500a5c2aa9443509e411b9f6039dd3e6d2ccf303a,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
406,9ff55999afa44ea46f2223615c91ad2a86d1026f0afaec8e371c2ef38d775b02,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
407,8352dbb09bec2fabf4f020c671efc1e856c0c1494bc712522d38130b61f7c374,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
408,0e2449e2856a7f452455dea10332bfb78a78658789f134867df7d92774cd6e27,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
409,d4b09bba61d2ced2f421b0b7e96a0e08528d049dd5dafe6bd4deb3f15f4e2f09,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
410,367968ffe80241d739ef703b17d515182d3440fd05ed02b2d6924fd57cbdf307,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_adjudicated
411,bd2e18258d227b186022f5ccf879a83a721c86315346fbc852bfe00b4633e4c2,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
413,649d744af1b5eeead179ab8c281d81151eb5de243288423c1b53d016fc2a9882,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
414,748a9047f86137ebe4ddf28c42acf5b2f75762d79456705245ef65ad9c5e1132,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
415,043fa4933df1e171a69e001da37880a0196704631894892b7de586845ea04b5e,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
416,6511502a922c4b0c7d82b12304bd46c40e3ab3e23bc860af6605499bd73d1497,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
417,d9010f6e7970d631f3fb01ac00aa30fe95780a6219ab0180f850a203f50a144d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
418,8a83a3d881470abaafc4fe858ba55ed3e660b1af2f96a724b66369d9a91e35e9,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
419,57dffa188fce3ea759a9117241b9e5bf5251142e25bd23e8d9f153c6d6654229,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
420,00cf31bdfe0333ea1b29630e9fd34cd3264eab69f7239f638502ad0c7f49a61a,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
421,695548f8fe6a7ea77e6f0af07b9c9c33f3f507d420e629c1c7a8dddc9aeadba2,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
422,458472e8c7ad6936009a4a7c236595591dfb7c27d4add07895e36c5fc577a15a,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
423,de8d51ec643fb143b3edf3a17fe6ed1e89705d76c5939ff047214688f494707b,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
424,a3cf00693be641a24b3907088e6f261bbc46b88d2707b54f61bd76300d11bd60,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
425,a3cf00693be641a24b3907088e6f261bbc46b88d2707b54f61bd76300d11bd60,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
426,2c6637f6c538c0d596da25d5147ff5b2ea0a6215cd474dd550246061f0f1a221,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_adjudicated
427,79e7a6f92b7be8464062bb41a6aee7bc522bfbb001366bcc04d6138a98f6b36d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
428,fc65c8bba127e8edd678c14b9ad1becf035e6377ce53cdfd28ec5b561b7f24ff,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
429,97a1db5f176c17fe6ef45fa3895fe253380c6922521e29d0044896bc211f4a98,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
430,dc2b4ff83cf040344c7a38d6ad159e082f68670a6ca140bfccab8927ed637ecb,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
431,03db98d3ac55e6c161e587fdd6eb3073fe3260d49d2ddf0d8971f3fd92390429,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
432,07b94e0eb478074e9b0555946b1377cd32bb010ec362b0d9dbfb7b6d1e0636ca,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
433,6415a167401ef5d81f667534bad40543bad0ff1be9d47ba53e72916568593da0,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
434,7c61c14a91a3bc0825bad25299d18c3bb284048bff2d8c78d67ff3dc14ed6b8d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
435,b8140703342ea4caf6e0fbdfa2ef44953af40165ff1e0f4c894b60e5996de23a,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
436,ce61fc227c54e0a47e01bd3ed427ea8bad71811d95825bfefa955cf7de3ee0a3,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
437,52a54fa23916ce329eb87ddf9a3c276cfca72cff45d5fe58512aa0ba7cd47a58,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
438,7dd8ce9fed548836ed13b81ddfed133586278df09b62d28d756feeb7a48fff18,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
439,1604b34d4354560ed5244bfb127c31deba3d96fce71d586089f22717ec918857,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
440,7d19b5ead7ca04d927fc87261ebbd4eec8ceece27cc95cd515281cde2e172a5c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
441,967ad7da26b48cdf71ff808c501fd533304bcc0dcaa8452021f216ee9f2a4328,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
442,7a10e42336cf5b169a3e4c1015fc42eae2908e17a06804865f8d2423886e50c7,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
443,ba0ff2e8d5897319ce0bf0be48cb3abe87205118ed98897b4cd2142906d65072,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
444,b0ad54c268bc3509457f99b1aa1f2e447588797a4c18d98696f730559da9b1a9,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
445,0997e328c13bfb3f5fc11945547c158b682e2b066c6ffa5b35ed211086bcb23c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
446,e667211b810cd69fe845fbaa0208e586bf53a94f669cc8ee9fecc0bf2ffe3d0d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
447,08f0445088424cc35896986fc628d49192b6121f3d33ffd4b71517dfca8ef7f0,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
448,ecebf55e909c3a540f6e261cf578059fec0288bd9966b17da4e2622abef7ea20,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
449,658f8d911f9efc38b9509e32371b4fd9cb1f80fac01187fadf636150b7901cc2,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
450,cca9d2c148e6eb7a97b459d1cf4426748503887e388cfbeff76919bcb4f30230,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
451,201b5997b2552bfd09e9b0be6884e3434845070121ef3eca84af35fa6ef24abb,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
452,201b5997b2552bfd09e9b0be6884e3434845070121ef3eca84af35fa6ef24abb,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
453,5e449aa5ecdf24a2d33df01583e057b92ab2ba30e9383e01d8fd4700814c5397,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
454,5e449aa5ecdf24a2d33df01583e057b92ab2ba30e9383e01d8fd4700814c5397,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
455,2b9e76582ee79bdf77d56b4fe5b85c00e3d20fa0bc96d7e57e28b48070d982f0,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
456,28aae2d3162bdba064817133154134f811ffef8c7b0fe7d1d778edc42a86d9cc,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
457,1aadfa02d3e08f318559330a9548acc69ae0582bf27459afd2eff4150273f64c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
459,21d400ced33cac33fef3255abf21398af7eae50dd75d9624656d39938c505af0,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
460,be5db50bedffdb1faa751fdccd5355c2a5c52400e0130c4bd8079621b3e2326a,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
461,bc21956a5553fb51a612538cf75c43c71a64995033d275d7b5b45ac18d0a9a1c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
462,a047858c8ba91f0ba9d5291c0b9cc8d67984a68b7c09c2c22a1fab88a27d6ece,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
463,872986d75571194b5cccba0d34ccbdd173ee6605e5aac4f5d5fb3977d873f9d9,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_adjudicated
464,378f2a3a16f8fcb2d2baed0395df7782aa924073a124314052540e6981f97ddc,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
465,694f2403ea5d61697abdf673170358fee89c8eaa1603d057c5c8d424d427bf58,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
466,58d64e5daf2d18ffd144e39b7f2d701eed68ca41a7265f20e14f4dfb7f36c078,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
467,eed730fe3eea8a9686fb19e44c44b6a5b16fb62c20b13e76a101888eb46b424b,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
468,83f1c8b4c28b033c578e55e21e9a618b290cc843c5640000280d1f603c595e61,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
469,182819e604deaf5843a87567bdb5db1be6d833270f5f65cf2159aede3f4588fd,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
470,cfa9ddd31b929b36774e8e074234d31f5b0bf21af46f496d22b267eb61048dc4,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
472,3ded233e704dc3af5302ed3c68df43df3cadb85913d04f847d6c2e7f74b6a75d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
473,5ceb17cb23045da6cada7cc9b765b3632a2ba539d03e5dd13238cfa161df0f13,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
474,d61a43f312721f2f8ffa4615942a886b19815b5c9e67eb0d29667ad2eebb7589,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
475,8602a5825de35946341d93ead2d55dd0ba6eb68a7e82db4a6dbbff79ca37fd7b,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
477,b4854887f71c9d569d406d700fa04ca52da58886e4ca020deb20cc855fba08e8,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
478,27728b429bcf7a401c3ec266e60604acea2cb0b655b3b493fe7d86675d093e73,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
479,787e4954851135b537a963dc25d74d6eed09d5086d9d0d8fe0138dd1c27694d5,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
480,15b73d863258c9e87a98f9367fd3c2520731f71a6d3732a98156713db564c4b4,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
481,af5628d997c6b7be69db8b1c11030e74e734b7c54b7e8eb4a3cd131260840314,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
482,20c04b4284e59cd1845c7ff37a25b969f830060ae481cc03a814e76465e20655,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
483,f65860976a9e3fbfa888c72d32c5cb8297b6295bfa1c12a961f448f33fd6cd7f,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
484,3bc0904ee2e8eb8f71835a8e511bcbb11cc14a02f8ebe6d8d32aa91e4a012d6a,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
485,f2015bb84df8108276f6ac9742c32d298497a1686a45594f8c84728d9a61a78e,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
486,3a12d6d3bda8bdf51e0d627eba276bb37f9a830cfbd049047833a15c1d96a5fb,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
487,2273a8edaea62cf9fd706376d46a075bbea237e0510e15e4262594c8f5dc7722,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
488,428aa523d74d8de714068f823a08af29b17148f50147d2f87599cd230951d2e0,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
489,e6034b8089d1a369486da40ec2c02be32ed3673a64976a54a9b543f126c720e0,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
