canonical_id,ad_company,stock_code,stock_name,listed_company,industry,match_status,match_method,match_confidence,match_note,unmatched_reason
598,德艺文化创意集团股份有限公司,300640.SZ,德艺文创,德艺文化创意集团股份有限公司,文化、体育和娱乐业,matched,exact_normalized,high,标准化公司全称精确匹配,
599,果麦文化传媒股份有限公司,301052.SZ,果麦文化,果麦文化传媒股份有限公司,文化、体育和娱乐业,matched,exact_normalized,high,标准化公司全称精确匹配,
600,安徽蓝盾光电子股份有限公司,300862.SZ,蓝盾光电,安徽蓝盾光电子股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
601,中国光大银行股份有限公司,601818.SH,光大银行,中国光大银行股份有限公司,金融、保险业,matched,exact_normalized,high,标准化公司全称精确匹配,
602,无锡奥特维科技股份有限公司,688516.SH,奥特维,无锡奥特维科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
603,山东金麒麟股份有限公司,603586.SH,金麒麟,山东金麒麟股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
604,中国平安财产保险股份有限公司深圳分公司,601318.SH,中国平安,中国平安保险(集团)股份有限公司,金融、保险业,matched,reviewed_parent_rule,high,平安寿险/财险归并至中国平安集团,
605,广东拓斯达科技股份有限公司,300607.SZ,拓斯达,广东拓斯达科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
606,海尔智家股份有限公司,600690.SH,海尔智家,海尔智家股份有限公司,,matched,exact_normalized,high,标准化公司全称精确匹配,
608,山西锦波生物医药股份有限公司,920982.BJ,锦波生物,山西锦波生物医药股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
609,苏州和林微纳科技股份有限公司,688661.SH,和林微纳,苏州和林微纳科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
610,漱玉平民大药房连锁股份有限公司,301017.SZ,漱玉平民,漱玉平民大药房连锁股份有限公司,批发和零售业,matched,exact_normalized,high,标准化公司全称精确匹配,
611,成都天箭科技股份有限公司,002977.SZ,*ST天箭,成都天箭科技股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
612,福建远翔新材料股份有限公司,301300.SZ,远翔新材,福建远翔新材料股份有限公司,制造业,matched,exact_normalized,high,标准化公司全称精确匹配,
